325  13 27 38.70  -47 21 03.0  26089     79.4  2.2   1  201.91126  -47.35083
326  13 27 50.81  -47 20 58.1  26094    226.7  2.0   1  201.96171  -47.34947
327  13 28 11.09  -47 20 56.5  26097    232.2  1.3   1  202.04621  -47.34902
328  13 24 39.62  -47 21 47.7  27008    236.1  0.4   2  201.16507  -47.36326
329  13 24 46.54  -47 21 48.3  27009     46.4  0.8  17  201.19390  -47.36341
330  13 25 38.57  -47 21 33.7  27016    228.4  2.1   1  201.41071  -47.35936
331  13 26 00.48  -47 21 26.1  27025    217.9  2.9   1  201.50200  -47.35724
332  13 26 08.06  -47 21 26.0  27030     12.9  2.8   1  201.53357  -47.35722
333  13 26 14.78  -47 21 31.3  27032    230.8  0.4   2  201.56157  -47.35869
334  13 26 18.82  -47 21 50.6  27039    215.8  7.1   1  201.57843  -47.36405
335  13 26 22.11  -47 21 34.3  27040    233.1  2.9   1  201.59212  -47.35953
336  13 26 22.21  -47 21 43.2  27041    226.9  1.5   1  201.59253  -47.36200
337  13 26 30.43  -47 21 33.0  27048    241.1  1.4   1  201.62680  -47.35917
338  13 26 32.16  -47 21 43.5  27050    246.9  0.4   2  201.63400  -47.36208
339  13 27 01.03  -47 21 41.3  27073    234.3  2.1   1  201.75429  -47.36146
340  13 27 13.66  -47 21 30.8  27090    233.9  3.3   1  201.80692  -47.35855
341  13 27 15.43  -47 21 29.6  27091    246.1  3.9   1  201.81428  -47.35822
342  13 27 22.03  -47 21 29.0  27093    239.6  3.6   1  201.84179  -47.35806
343  13 27 24.20  -47 21 29.9  27094    235.3  0.4   2  201.85084  -47.35831
344  13 27 28.90  -47 21 39.1  27095    246.2  0.8   8  201.87043  -47.36085
345  13 27 29.46  -47 21 27.0  27096    226.3  4.8   1  201.87273  -47.35750
346  13 27 49.97  -47 21 23.4  27102    222.4  2.6   1  201.95822  -47.35650
347  13 27 51.15  -47 21 27.6  27104    248.9  4.3   1  201.96314  -47.35766
348  13 27 53.39  -47 21 41.0  27105    229.8  1.4   1  201.97246  -47.36138
349  13 27 56.19  -47 21 26.2  27106    218.4  2.4   1  201.98414  -47.35729
350  13 28 07.37  -47 21 44.7  27109    -30.0  1.1   1  202.03072  -47.36241
351  13 24 31.78  -47 22 02.4  28008    -13.1  5.2   1  201.13241  -47.36733
352  13 24 32.95  -47 21 54.0  28009    228.6 10.8   1  201.13729  -47.36499
353  13 25 34.41  -47 21 53.5  28015    214.3  2.5   1  201.39337  -47.36486
354  13 25 46.68  -47 22 15.5  28016    234.1  1.0   1  201.44452  -47.37098
355  13 25 47.22  -47 21 59.8  28017    232.0  0.8   2  201.44673  -47.36660
356  13 25 51.66  -47 22 07.7  28020    234.1  0.1   2  201.46526  -47.36880
357  13 25 54.11  -47 22 14.8  28021    229.0  4.3   1  201.47546  -47.37077
358  13 25 56.45  -47 22 00.8  28024    226.7  6.5   1  201.48519  -47.36688
359  13 26 01.46  -47 22 18.0  28027    229.8  3.9   1  201.50607  -47.37166
360  13 26 02.84  -47 21 57.2  28028    215.4  4.1   1  201.51184  -47.36590
361  13 26 06.11  -47 22 16.8  28029    237.6  4.3   1  201.52547  -47.37133
362  13 26 36.70  -47 22 12.1  28050    231.2  2.4   2  201.65291  -47.37003
363  13 26 42.80  -47 21 53.6  28058    219.4  2.1   1  201.67834  -47.36490
364  13 26 57.18  -47 22 06.9  28069     16.9  4.7   1  201.73826  -47.36857
365  13 26 58.45  -47 22 13.4  28071     16.0  3.3   1  201.74354  -47.37039
366  13 27 11.59  -47 22 00.6  28084    244.8  1.3   1  201.79828  -47.36682
367  13 27 20.30  -47 22 09.6  28090    230.2  1.3   1  201.83460  -47.36932
368  13 27 22.78  -47 21 55.7  28092    233.4  1.5   2  201.84490  -47.36546
369  13 27 24.55  -47 22 16.4  28094    251.0  2.2   1  201.85231  -47.37121
370  13 27 53.66  -47 21 57.3  28098    224.0  2.0   1  201.97359  -47.36591
371  13 27 53.87  -47 22 11.6  28099    221.1  1.8   1  201.97445  -47.36988
372  13 28 03.85  -47 21 47.4  28104    234.7  5.7   1  202.01604  -47.36317
373  13 28 05.15  -47 22 10.6  28106    230.1  1.5   1  202.02144  -47.36960
374  13 24 23.85  -47 22 24.9  29002    220.8  4.6   2  201.09938  -47.37358
375  13 24 47.22  -47 22 29.2  29003      0.4  3.0   1  201.19675  -47.37479
376  13 25 26.21  -47 22 42.2  29007    -10.1  6.7   1  201.35920  -47.37840
377  13 25 58.27  -47 22 35.1  29015    226.2  3.5   1  201.49279  -47.37642
378  13 25 59.12  -47 22 31.9  29016    218.0  6.4   1  201.49633  -47.37554
379  13 26 00.12  -47 22 37.9  29017    239.6  1.2   2  201.50049  -47.37719
380  13 26 11.52  -47 22 31.9  29024    206.8  7.0   1  201.54802  -47.37552
381  13 26 12.55  -47 22 22.0  29026    233.0  2.4   1  201.55231  -47.37279
382  13 26 18.33  -47 22 28.1  29029    236.5  1.7   2  201.57637  -47.37446
383  13 26 22.82  -47 22 43.6  29031    231.5  1.1   1  201.59508  -47.37877
384  13 26 25.85  -47 22 38.2  29037    236.3  3.5   1  201.60771  -47.37728
385  13 26 42.73  -47 22 31.6  29057    248.0  3.8   1  201.67804  -47.37545
386  13 26 45.67  -47 22 25.8  29059    225.1  3.5   1  201.69029  -47.37383
387  13 26 55.08  -47 22 26.9  29067    217.1  0.3   7  201.72950  -47.37413
388  13 27 00.18  -47 22 24.7  29072    229.7  2.0   1  201.75073  -47.37354
389  13 27 09.53  -47 22 24.0  29085    225.1  1.8   1  201.78971  -47.37333
390  13 27 14.22  -47 22 25.6  29089    217.8  2.1   1  201.80925  -47.37378
391  13 27 21.60  -47 22 30.4  29093     18.6  0.4   2  201.83999  -47.37511
392  13 27 37.05  -47 22 32.6  29099    227.0  1.1   1  201.90436  -47.37572
393  13 27 51.61  -47 22 21.0  29107     16.6  0.9   1  201.96506  -47.37251
394  13 27 56.57  -47 22 38.5  29111    221.5  2.6   1  201.98572  -47.37736
395  13 25 09.10  -47 23 11.2  30007    230.7  5.0   1  201.28791  -47.38644
396  13 25 23.69  -47 22 57.1  30011    227.5  7.5   1  201.34872  -47.38253
397  13 25 29.27  -47 23 05.7  30013    232.4  1.2   1  201.37195  -47.38491
398  13 25 30.35  -47 23 00.1  30014     16.4  2.3   1  201.37644  -47.38335
399  13 25 32.72  -47 23 14.6  30016    232.6  2.5   1  201.38634  -47.38739
400  13 25 49.37  -47 22 53.5  30019    219.1  1.2   1  201.45571  -47.38153
401  13 25 56.52  -47 22 50.8  30024    220.9  3.2   1  201.48549  -47.38079
402  13 25 59.79  -47 23 07.8  30027    239.5  3.3   1  201.49912  -47.38551
403  13 26 01.08  -47 22 53.5  30029    232.2  7.1   1  201.50452  -47.38152
404  13 26 03.35  -47 22 55.8  30031    219.2  0.2   2  201.51396  -47.38218
405  13 26 05.94  -47 22 59.9  30033    235.3  3.3   1  201.52477  -47.38331
406  13 26 06.34  -47 22 47.4  30034     12.6  6.8   1  201.52641  -47.37982
407  13 26 10.85  -47 22 48.3  30037    238.3  2.5   1  201.54519  -47.38009
408  13 26 32.82  -47 23 01.7  30069    235.1  3.8   1  201.63673  -47.38380
409  13 26 48.78  -47 22 49.8  30089   -370.5  6.3   1  201.70324  -47.38049
410  13 26 55.79  -47 22 59.1  30094    245.9  1.4   1  201.73247  -47.38308
411  13 27 06.73  -47 23 10.6  30101    245.7  2.7   1  201.77803  -47.38629
412  13 27 09.38  -47 22 45.5  30108    248.9  1.8   1  201.78908  -47.37930
413  13 27 22.79  -47 22 46.0  30118    234.0  2.9   1  201.84494  -47.37945
414  13 27 27.14  -47 22 50.2  30119    219.8  1.8   1  201.86307  -47.38062
415  13 27 30.51  -47 22 52.4  30121    254.7  5.8   1  201.87714  -47.38122
416  13 27 32.62  -47 22 47.4  30123    227.9  2.9   1  201.88593  -47.37984
417  13 27 33.69  -47 22 43.9  30124    230.6  0.3   2  201.89036  -47.37886
418  13 27 45.85  -47 22 59.1  30128    233.7  7.1   1  201.94105  -47.38308
419  13 27 58.54  -47 22 48.6  30135    225.3  2.0   1  201.99391  -47.38017
420  13 24 43.73  -47 23 32.5  31007     -9.1  1.9   1  201.18222  -47.39237
421  13 24 57.53  -47 23 27.3  31008    223.3  0.8   2  201.23972  -47.39093
422  13 25 01.88  -47 23 24.7  31009    236.9  4.1   1  201.25785  -47.39019
423  13 25 19.49  -47 23 32.9  31012    219.1  3.7   1  201.33120  -47.39247
424  13 25 28.27  -47 23 22.9  31016    227.8  0.9   1  201.36780  -47.38970
425  13 25 30.36  -47 23 34.2  31018    213.1  1.3   1  201.37651  -47.39283
426  13 25 31.77  -47 23 20.4  31020    237.6  2.9   1  201.38236  -47.38900
427  13 25 51.12  -47 23 24.3  31030    222.6  3.7   1  201.46300  -47.39007
428  13 25 53.00  -47 23 19.2  31031    238.3  0.3   2  201.47083  -47.38866
429  13 25 54.29  -47 23 36.3  31032    230.7  4.4   1  201.47621  -47.39341
430  13 25 55.52  -47 23 25.8  31034    218.0  3.3   1  201.48134  -47.39050
431  13 25 58.72  -47 23 39.3  31037    226.3  2.0   1  201.49467  -47.39425
432  13 26 01.48  -47 23 31.9  31041    229.3  0.6   2  201.50615  -47.39220
433  13 26 09.98  -47 23 15.0  31046    240.0  2.1   1  201.54158  -47.38750
434  13 26 10.21  -47 23 23.0  31047    213.7  0.6   2  201.54256  -47.38973
435  13 26 13.20  -47 23 28.3  31048    215.2  0.4   2  201.55500  -47.39120
436  13 26 20.16  -47 23 27.9  31056    258.6  0.2   2  201.58398  -47.39108
437  13 26 21.51  -47 23 36.8  31061    213.5  2.1   1  201.58961  -47.39355
438  13 26 31.85  -47 23 24.6  31075    224.7  3.5   1  201.63269  -47.39018
439  13 26 35.67  -47 23 31.0  31079    223.9  1.5   1  201.64863  -47.39194
440  13 26 37.49  -47 23 28.5  31082    250.9  0.4   3  201.65619  -47.39125
441  13 26 44.83  -47 23 33.6  31095    242.6  1.8   1  201.68681  -47.39266
442  13 26 49.07  -47 23 36.5  31103    221.7  2.0   1  201.70444  -47.39346
443  13 26 49.08  -47 23 18.2  31104    219.4  3.7   1  201.70448  -47.38840
444  13 26 52.23  -47 23 26.5  31109    244.1  3.8   1  201.71763  -47.39069
445  13 26 55.56  -47 23 21.7  31114    227.9  7.9   1  201.73152  -47.38935
446  13 26 58.22  -47 23 15.4  31117    231.9  1.3   1  201.74257  -47.38760
447  13 26 59.50  -47 23 34.2  31119    215.4  2.7   1  201.74793  -47.39282
448  13 27 04.21  -47 23 35.4  31126    225.7  2.5   1  201.76756  -47.39316
449  13 27 10.84  -47 23 18.4  31133    242.0  2.8   1  201.79517  -47.38844
450  13 27 15.76  -47 23 18.9  31139    212.8  0.4   2  201.81567  -47.38858
451  13 27 17.93  -47 23 21.3  31141    235.3  3.4   1  201.82471  -47.38924
452  13 27 33.71  -47 23 29.1  31147    246.8  0.0   2  201.89047  -47.39143
453  13 27 35.17  -47 23 23.9  31148     10.7  4.6   1  201.89653  -47.38998
454  13 27 40.67  -47 23 18.7  31152    232.7  1.6   1  201.91946  -47.38852
455  13 27 43.95  -47 23 12.5  31154    -20.9  1.9   1  201.93311  -47.38681
456  13 28 00.76  -47 23 15.0  31167    244.6  1.5   1  202.00315  -47.38750
457  13 24 40.40  -47 23 46.9  32005    -17.0  2.0   1  201.16833  -47.39637
458  13 24 45.50  -47 24 03.4  32007     34.4  1.5   1  201.18957  -47.40094
459  13 24 54.98  -47 23 56.5  32008    -43.2  1.2   1  201.22907  -47.39904
460  13 25 55.32  -47 23 50.0  32022    237.0  3.7   1  201.48050  -47.39721
461  13 25 59.05  -47 23 46.0  32024    233.6  4.6   1  201.49604  -47.39611
462  13 25 59.73  -47 24 05.7  32025    211.1  2.1   1  201.49889  -47.40157
463  13 25 59.75  -47 23 43.9  32026    210.1  0.7   3  201.49896  -47.39552
464  13 26 01.28  -47 23 55.3  32027    230.3  0.3   3  201.50532  -47.39869
465  13 26 09.44  -47 23 48.0  32031     27.5  3.4   1  201.53935  -47.39668
466  13 26 21.26  -47 23 48.0  32043    227.0  0.1   2  201.58859  -47.39667
467  13 26 28.17  -47 23 40.2  32059    230.9  1.1   1  201.61736  -47.39451
468  13 26 29.65  -47 23 41.1  32063    244.2  1.9   1  201.62354  -47.39475
469  13 26 31.04  -47 24 04.9  32069    242.9  2.3   1  201.62935  -47.40136
470  13 26 34.14  -47 23 58.6  32074    239.1  4.6   1  201.64226  -47.39960
471  13 26 46.94  -47 24 00.1  32092    236.2  4.9   1  201.69557  -47.40004
472  13 26 48.49  -47 24 04.5  32097    227.8  2.6   1  201.70206  -47.40125
473  13 26 51.60  -47 23 55.6  32100    221.7  1.9   1  201.71501  -47.39879
474  13 26 51.91  -47 23 46.6  32101    225.3  4.9   1  201.71631  -47.39629
475  13 26 53.72  -47 23 39.9  32106    234.1  2.5   1  201.72385  -47.39441
476  13 26 58.54  -47 23 44.9  32118    234.9  1.9   1  201.74392  -47.39581
477  13 27 01.72  -47 23 50.9  32125    225.6  1.0   1  201.75716  -47.39748
478  13 27 04.73  -47 23 40.6  32130    234.1  2.5   1  201.76971  -47.39461
479  13 27 07.51  -47 23 40.8  32136    239.7  3.7   1  201.78129  -47.39466
480  13 27 09.07  -47 23 38.0  32138    222.1  0.7  20  201.78778  -47.39390
481  13 27 09.41  -47 23 52.1  32140    232.6  1.8   1  201.78921  -47.39781
482  13 27 11.35  -47 24 02.5  32144    233.2  2.4   1  201.79731  -47.40069
483  13 27 14.57  -47 23 50.9  32149    234.3  1.2   1  201.81071  -47.39746
484  13 27 22.72  -47 23 46.9  32162      8.6  0.5   2  201.84467  -47.39635
485  13 27 23.97  -47 23 53.3  32165    245.0  5.7   2  201.84986  -47.39813
486  13 27 33.19  -47 23 47.2  32169    227.5  1.2   1  201.88831  -47.39644
487  13 27 36.10  -47 24 01.9  32171    230.6  1.1   1  201.90041  -47.40054
488  13 27 40.04  -47 23 57.3  32175    241.7  7.9   1  201.91685  -47.39924
489  13 27 43.85  -47 23 37.7  32177    237.4  1.6   1  201.93270  -47.39380
490  13 27 43.88  -47 23 59.4  32178    -19.8  3.4   1  201.93285  -47.39982
491  13 27 51.78  -47 23 41.2  32183    230.8  3.1   1  201.96573  -47.39477
492  13 28 09.90  -47 23 36.5  32190    -34.2  1.3   1  202.04125  -47.39348
493  13 24 30.77  -47 24 26.3  33006    228.3  0.4   2  201.12822  -47.40730
494  13 24 47.86  -47 24 35.2  33007    -15.2  1.1   1  201.19943  -47.40979
495  13 25 04.27  -47 24 16.4  33009    227.4  1.3   1  201.26779  -47.40455
496  13 25 56.45  -47 24 22.4  33027    204.6  0.5   3  201.48522  -47.40622
497  13 25 58.14  -47 24 15.0  33030    227.1  1.0   2  201.49226  -47.40418
498  13 26 01.69  -47 24 30.6  33031    224.2  2.5   1  201.50705  -47.40851
499  13 26 25.52  -47 24 28.9  33051    202.0  1.5   1  201.60635  -47.40802
500  13 26 28.17  -47 24 30.9  33055    221.7  5.2   1  201.61737  -47.40857
501  13 26 30.32  -47 24 15.7  33063    203.3  2.9   1  201.62635  -47.40435
502  13 26 31.40  -47 24 18.7  33064    228.7  2.3   1  201.63085  -47.40520
503  13 26 31.46  -47 24 31.7  33065    233.0  5.4   1  201.63110  -47.40880
504  13 26 35.63  -47 24 17.4  33077    235.1  2.0   1  201.64846  -47.40484
505  13 26 44.76  -47 24 19.3  33099    236.5  0.9   1  201.68650  -47.40535
506  13 26 54.96  -47 24 22.0  33114    249.4  1.2   1  201.72900  -47.40611
507  13 26 55.22  -47 24 05.9  33115    229.6  2.3   1  201.73008  -47.40165
508  13 26 55.85  -47 24 18.6  33116    229.3  0.3   2  201.73270  -47.40517
509  13 27 00.91  -47 24 27.4  33124    232.8  1.9   1  201.75380  -47.40760
510  13 27 02.23  -47 24 31.0  33126    240.2  2.6   1  201.75929  -47.40861
511  13 27 03.18  -47 24 06.6  33129    236.6  1.7   1  201.76323  -47.40184
512  13 27 04.84  -47 24 15.9  33135    249.9  3.8   1  201.77015  -47.40442
513  13 27 06.65  -47 24 11.9  33138    254.5  2.4   1  201.77771  -47.40331
514  13 27 06.94  -47 24 23.1  33139    235.3  2.6   1  201.77891  -47.40642
515  13 27 09.25  -47 24 20.8  33145    228.0  6.2   1  201.78853  -47.40577
516  13 27 17.08  -47 24 06.2  33151    237.9  5.0   1  201.82116  -47.40171
517  13 27 18.51  -47 24 31.8  33153    239.5  1.9   1  201.82713  -47.40882
518  13 27 20.78  -47 24 29.7  33154    219.8  0.1   2  201.83659  -47.40826
519  13 27 31.35  -47 24 14.8  33164    245.7  0.1   2  201.88063  -47.40412
520  13 27 38.28  -47 24 24.5  33167    244.3  2.4   1  201.90952  -47.40681
521  13 27 42.31  -47 24 08.3  33169    -42.2  0.9   1  201.92631  -47.40230
522  13 27 55.56  -47 24 06.4  33173    239.9  2.6   1  201.98148  -47.40179
523  13 28 02.78  -47 24 12.1  33177    237.3  1.3   1  202.01159  -47.40335
524  13 24 46.79  -47 24 48.3  34008    230.1  0.3   2  201.19496  -47.41343
525  13 25 14.91  -47 24 45.0  34012    217.7  2.3   1  201.31212  -47.41251
526  13 25 27.73  -47 24 45.5  34014    229.1  1.9   1  201.36555  -47.41264
527  13 25 37.51  -47 24 41.8  34015   -818.6  8.0   1  201.40628  -47.41161
528  13 25 38.10  -47 24 53.6  34016    239.4  2.0   1  201.40877  -47.41489
529  13 25 43.16  -47 24 40.4  34018    241.1  2.3   1  201.42983  -47.41121
530  13 25 59.26  -47 24 56.8  34024    230.7  2.6   1  201.49691  -47.41577
531  13 26 04.40  -47 25 00.6  34029    208.2  0.6   3  201.51834  -47.41683
532  13 26 11.87  -47 25 01.8  34040    213.8  3.5   3  201.54945  -47.41718
533  13 26 14.61  -47 24 50.9  34047    237.9  1.6   1  201.56089  -47.41414
534  13 26 17.85  -47 24 55.8  34056    222.9  0.4   2  201.57436  -47.41551
535  13 26 24.60  -47 24 49.6  34066    240.4  2.8   1  201.60249  -47.41378
536  13 26 26.17  -47 24 38.8  34069    213.1  0.9   1  201.60905  -47.41079
537  13 26 27.68  -47 24 46.5  34072    240.5  2.6   1  201.61535  -47.41292
538  13 26 29.28  -47 24 42.3  34075    215.5  4.2   1  201.62202  -47.41175
539  13 26 30.84  -47 24 51.7  34081    222.9  1.9   1  201.62849  -47.41436
540  13 26 32.77  -47 24 54.1  34086    216.6  1.8   1  201.63656  -47.41503
541  13 26 33.58  -47 24 55.6  34089    214.0  2.5   1  201.63991  -47.41544
542  13 26 34.13  -47 24 53.4  34090    216.6  2.3   1  201.64220  -47.41482
543  13 26 40.50  -47 24 55.8  34109    209.2  0.9   2  201.66875  -47.41551
544  13 26 43.17  -47 24 53.7  34117    224.3  1.5   1  201.67988  -47.41492
545  13 26 44.44  -47 24 43.7  34122    234.8  2.3   2  201.68518  -47.41213
546  13 26 46.80  -47 24 49.0  34129    227.0  2.4   2  201.69498  -47.41360
547  13 26 47.63  -47 24 39.1  34130    236.1  2.6   1  201.69844  -47.41087
548  13 26 48.85  -47 24 42.9  34134    245.2  1.4   1  201.70356  -47.41193
549  13 26 49.19  -47 24 51.5  34136     15.9  1.5   1  201.70497  -47.41430
550  13 26 50.38  -47 24 54.8  34141    211.5  5.2   1  201.70991  -47.41522
551  13 26 51.18  -47 24 51.8  34143    250.2  1.6   1  201.71323  -47.41439
552  13 26 53.66  -47 24 42.5  34149    221.7  2.3   1  201.72359  -47.41180
553  13 26 58.34  -47 24 51.8  34163    251.8  1.0   2  201.74308  -47.41438
554  13 27 00.48  -47 24 44.9  34166    217.5  1.7   1  201.75198  -47.41248
555  13 27 01.19  -47 24 40.0  34169    226.5  2.2   1  201.75494  -47.41111
556  13 27 03.70  -47 24 37.8  34175    242.5  1.2   1  201.76541  -47.41051
557  13 27 05.48  -47 24 36.8  34180    234.3  1.3   1  201.77285  -47.41022
558  13 27 05.96  -47 24 56.5  34183    257.3  2.7   1  201.77485  -47.41569
559  13 27 07.06  -47 24 55.2  34186    234.7  1.9   1  201.77941  -47.41532
560  13 27 07.48  -47 24 59.4  34187    246.0  1.2   2  201.78117  -47.41651
561  13 27 12.21  -47 24 40.5  34193    247.7  1.2   1  201.80086  -47.41125
562  13 27 20.65  -47 24 33.4  34205    -23.4  1.7   1  201.83604  -47.40927
563  13 27 23.93  -47 24 34.2  34207    221.8  2.6   1  201.84969  -47.40951
564  13 27 30.17  -47 24 34.7  34214    231.8  0.1   2  201.87571  -47.40965
565  13 27 40.24  -47 24 54.9  34219    237.8  4.8   1  201.91765  -47.41524
566  13 27 43.83  -47 24 42.3  34221    246.6  2.6   1  201.93261  -47.41174
567  13 27 53.74  -47 24 41.9  34225    232.1  1.0   1  201.97390  -47.41163
568  13 27 54.03  -47 24 53.7  34226    241.3  3.9   1  201.97512  -47.41493
569  13 27 55.70  -47 24 49.9  34227    235.8  9.6   1  201.98209  -47.41385
570  13 28 04.15  -47 24 49.6  34229    233.5  2.4   1  202.01729  -47.41378
571  13 24 42.37  -47 25 09.1  35010    -20.4  3.6   1  201.17654  -47.41920
572  13 24 58.57  -47 25 26.8  35013     19.9  9.2   1  201.24406  -47.42412
573  13 25 28.78  -47 25 24.8  35024     28.1  5.0   1  201.36993  -47.42356
574  13 25 39.99  -47 25 16.2  35029    226.9  0.9   3  201.41662  -47.42116
575  13 25 44.74  -47 25 13.3  35035    232.8  1.9   1  201.43643  -47.42035
576  13 25 48.03  -47 25 07.6  35037    229.9  4.1   1  201.45013  -47.41879
577  13 25 54.36  -47 25 13.4  35042    215.3  5.2   1  201.47650  -47.42038
578  13 25 59.06  -47 25 26.9  35046    226.8  1.3   1  201.49607  -47.42414
579  13 25 59.04  -47 25 12.4  35047    240.3  3.1   1  201.49601  -47.42012
580  13 26 01.43  -47 25 14.5  35050    221.8  5.0   1  201.50595  -47.42069
581  13 26 02.77  -47 25 08.0  35051    210.5  1.7   1  201.51153  -47.41889
582  13 26 03.40  -47 25 22.1  35052    212.5  1.1   2  201.51418  -47.42280
583  13 26 04.42  -47 25 14.6  35053    236.4  2.2   1  201.51840  -47.42072
584  13 26 06.90  -47 25 16.9  35056    212.7  1.0   2  201.52874  -47.42137
585  13 26 10.11  -47 25 30.3  35061    231.5  3.2   1  201.54213  -47.42509
586  13 26 14.73  -47 25 22.1  35070    219.7  7.3   1  201.56138  -47.42281
587  13 26 14.80  -47 25 27.7  35071    219.0  2.5   1  201.56167  -47.42435
588  13 26 15.79  -47 25 15.0  35074    226.9  1.8   1  201.56581  -47.42082
589  13 26 18.65  -47 25 02.0  35076    208.7  1.9   1  201.57772  -47.41723
590  13 26 23.73  -47 25 19.3  35085    224.8  1.7   2  201.59889  -47.42203
591  13 26 24.17  -47 25 02.4  35087    234.2  2.2   1  201.60071  -47.41733
592  13 26 26.31  -47 25 19.7  35090     23.1  4.3   1  201.60962  -47.42213
593  13 26 26.68  -47 25 08.9  35091    225.1  3.5   1  201.61115  -47.41915
594  13 26 28.15  -47 25 11.9  35093    226.7  5.2   1  201.61731  -47.41997
595  13 26 28.84  -47 25 23.3  35094    217.8  2.0   1  201.62016  -47.42313
596  13 26 29.77  -47 25 18.5  35097    226.8  1.4   1  201.62406  -47.42180
597  13 26 33.04  -47 25 05.2  35108    210.7  1.8   1  201.63765  -47.41811
598  13 26 35.78  -47 25 24.0  35114    211.2  3.0   1  201.64907  -47.42333
599  13 26 37.33  -47 25 21.9  35119    221.9  1.8   2  201.65554  -47.42275
600  13 26 38.81  -47 25 17.1  35124    251.0  0.2   2  201.66171  -47.42143
601  13 26 41.20  -47 25 10.6  35134    232.4  2.0   1  201.67167  -47.41960
602  13 26 45.87  -47 25 06.7  35148    210.3  0.7   2  201.69114  -47.41854
603  13 26 53.02  -47 25 22.7  35172    248.8  1.6   1  201.72093  -47.42298
604  13 26 54.26  -47 25 08.2  35177    199.8  4.2   1  201.72608  -47.41894
605  13 26 56.04  -47 25 01.2  35183    248.9  2.9   1  201.73351  -47.41701
606  13 26 57.77  -47 25 19.9  35190    241.1  2.1   1  201.74071  -47.42220
607  13 26 59.14  -47 25 20.4  35196    219.2  2.3   1  201.74642  -47.42233
608  13 27 00.39  -47 25 14.5  35199    231.9  2.4   1  201.75162  -47.42069
609  13 27 00.79  -47 25 17.3  35201    235.2  1.4   1  201.75328  -47.42146
610  13 27 01.40  -47 25 18.0  35203    227.5  0.1   2  201.75582  -47.42166
611  13 27 01.64  -47 25 24.5  35204    254.1  2.3   1  201.75683  -47.42346
612  13 27 06.34  -47 25 01.1  35214    223.2  1.4   1  201.77640  -47.41696
613  13 27 06.50  -47 25 23.2  35216    216.0  1.7   1  201.77707  -47.42311
614  13 27 14.47  -47 25 10.1  35227    212.8  1.3   1  201.81030  -47.41947
615  13 27 15.45  -47 25 08.4  35228    221.9  0.4   2  201.81436  -47.41899
616  13 27 17.32  -47 25 26.4  35230    235.3  1.8   1  201.82217  -47.42399
617  13 27 22.99  -47 25 18.4  35235    230.2  1.3   1  201.84578  -47.42179
618  13 27 24.46  -47 25 12.0  35239    229.9  3.0   1  201.85191  -47.42001
619  13 27 25.49  -47 25 08.7  35240    232.3  1.3   1  201.85621  -47.41909
620  13 27 36.16  -47 25 09.2  35248    233.2  0.2   2  201.90067  -47.41921
621  13 27 39.22  -47 25 16.0  35254    -26.6  0.9   1  201.91340  -47.42112
622  13 27 39.60  -47 25 20.6  35255    247.8  8.3   1  201.91502  -47.42238
623  13 27 40.22  -47 25 05.1  35256    241.4  2.1   1  201.91757  -47.41809
624  13 27 44.34  -47 25 06.8  35261    249.2  2.7   1  201.93477  -47.41855
625  13 27 48.30  -47 25 16.4  35265     -6.4  2.7   1  201.95127  -47.42123
626  13 28 07.44  -47 25 22.8  35268    223.6  2.6   1  202.03099  -47.42299
627  13 28 13.05  -47 24 57.9  35272    250.1  1.8   1  202.05437  -47.41609
628  13 24 29.87  -47 25 34.0  36005    -15.2  1.1   1  201.12444  -47.42611
629  13 24 40.90  -47 25 44.4  36006     19.1  2.5   1  201.17041  -47.42899
630  13 24 50.54  -47 25 39.8  36008    218.9  2.3   1  201.21060  -47.42771
631  13 25 23.93  -47 25 44.8  36010    247.8  1.4   1  201.34972  -47.42910
632  13 25 24.77  -47 25 50.7  36011    219.5  3.9   1  201.35321  -47.43074
633  13 25 30.26  -47 25 51.3  36014     16.9  5.2   1  201.37608  -47.43092
634  13 25 44.04  -47 25 37.7  36020    235.5  1.8   1  201.43352  -47.42713
635  13 25 53.05  -47 25 40.8  36022     12.2  1.8   1  201.47105  -47.42801
636  13 25 56.16  -47 25 53.8  36023    247.2  7.7   1  201.48400  -47.43162
637  13 25 56.62  -47 25 30.6  36024    223.2  2.0   1  201.48592  -47.42517
638  13 25 57.53  -47 25 54.4  36025    202.3  5.0   1  201.48971  -47.43179
639  13 26 00.12  -47 25 37.6  36028    219.7  0.6   2  201.50050  -47.42710
640  13 26 07.76  -47 25 53.4  36032    233.1  2.4   1  201.53233  -47.43151
641  13 26 10.95  -47 25 44.2  36036    232.4  1.3   8  201.54563  -47.42895
642  13 26 20.75  -47 25 38.4  36048    231.9  3.0   1  201.58644  -47.42733
643  13 26 21.88  -47 25 47.3  36051    241.9  6.0   1  201.59115  -47.42981
644  13 26 24.06  -47 25 38.0  36058    217.8  3.0   1  201.60027  -47.42722
645  13 26 25.35  -47 25 36.7  36059    197.1  3.5   1  201.60563  -47.42686
646  13 26 26.35  -47 25 34.1  36061    219.4  3.8   1  201.60978  -47.42614
647  13 26 27.74  -47 25 38.3  36065    226.1  3.5   1  201.61559  -47.42731
648  13 26 29.51  -47 25 47.0  36072    222.5  1.0   2  201.62297  -47.42973
649  13 26 30.71  -47 25 40.3  36078    229.6  3.0   1  201.62796  -47.42787
