Decl,Nmeasure,RA,Reference,STAR LOGG,STAR LOGG err,STAR M_H,STAR M_H err,STAR TEFF,STAR TEFF err,STAR V,STAR V err,SourceNumber,Star_Id,Variable,f606w,f814w,Member
-53.6627957,1,265.1431782,1,4.58954563,,-2.03240833,0.19118774,5656.01090165,124.7057373,17.35859089,7.5879915892,12145,267948,False,17.978,17.279,0.9998031259
-53.6599853,1,265.143328,1,4.50000961,,-2.28991559,0.13958904,5876.13996352,64.4873699,21.36193645,6.045167866,12148,267951,False,17.508,16.857,0.9993578792
-53.6675288,1,265.1423723,1,4.41627703,,-2.13094003,0.14221866,6163.16569307,39.865155,6.49008329,5.3559794605,12153,267956,False,17.183,16.554,0.9992057681
-53.6650213,1,265.1424048,1,4.48541856,,-2.05298647,0.12682814,6172.63700788,37.62011853,10.15212726,5.016659077,12159,267962,False,17.432,16.789,0.9997355938
-53.6645349,2,265.1428371,9,3.84503371,,-2.10407141,0.04739834,5998.10197497,17.55105044,11.1489472432,1.0490200348,12160,267963,False,15.776,15.131,0.9996174574
-53.6631932,1,265.1427082,1,4.65259584,,-2.20928323,0.16492893,5334.86842909,101.26342834,21.43595077,7.3175984104,12163,267966,False,18.405,17.654,0.9996266365
-53.6611009,1,265.1428254,1,4.400099,,-0.46331137,0.07329265,5589.69654889,59.64696812,-65.82176102,3.4275275163,12164,267967,False,17.761,16.993,0
-53.6733404,1,265.1419134,1,4.42810506,,-2.08189281,0.11461962,6186.2010489,35.05010515,21.59998982,4.0837397088,12167,267970,False,17.228,16.596,0.9998145103
-53.6726775,1,265.1419872,1,4.6654847,,-1.58522373,0.24422527,5506.31671181,195.00065871,10.965564,8.6146882321,12168,267971,False,18.529,17.76,0.9971432686
-53.670399,1,265.1418899,1,4.18833218,,-2.1296709,0.0789882,6278.72084607,27.95704283,12.29544615,2.4765779045,12171,267974,False,16.436,15.842,0.9997726083
-53.6693921,1,265.1420941,1,4.27485171,,-2.25736337,0.0936178,6237.14574559,27.80727308,20.09570129,2.9694963987,12172,267975,False,16.633,16.045,0.9995042086
-53.6687015,1,265.1419221,1,4.45800604,,-2.03257113,0.12302485,6194.414399,42.9280469,7.09930229,4.8234419925,12174,267977,False,17.268,16.645,0.99949193
-53.6654852,1,265.1422797,1,4.48418608,,-1.89767742,0.10828796,6099.39621089,41.97035652,20.07062256,4.4272160995,12180,267983,False,17.388,16.754,0.9998883009
-53.6605546,1,265.1421154,1,4.60919193,,-1.86538648,0.20104842,5894.04065571,127.03239472,31.14161188,8.4384550771,12187,267990,False,18.123,17.405,0.9988831878
-53.6718236,1,265.1416582,1,4.66143943,,-2.01976021,0.23041932,5550.66634667,195.26892649,19.6076872,8.291084031,12194,267997,False,18.364,17.627,0.9997400641
-53.6711718,1,265.1417009,1,4.25526638,,-2.26207101,0.096615,6245.53226416,28.4153498,20.33526465,3.2185659798,12195,267998,False,16.591,16.001,0.999478817
-53.6699789,1,265.1412364,1,4.59778047,,-1.8330925,0.13788773,5809.66148804,92.02491366,13.83302891,5.8329956267,12196,267999,False,18.081,17.365,0.9998130202
-53.6694949,1,265.1415649,1,4.60137089,,-1.54385817,0.13196596,5958.41738537,88.29143654,-1.21457523,6.2995027157,12198,268001,False,18.049,17.342,0.9471507072
-53.6674604,1,265.1415758,1,4.60122053,,-1.87563116,0.1792187,5933.27252252,104.59134533,16.45572005,6.8907936631,12200,268003,False,17.997,17.301,0.9997923374
-53.6658255,1,265.1414363,1,4.68121402,,-1.72737982,0.24825231,5922.98504824,163.55078872,18.82514628,9.306557714,12201,268004,False,18.441,17.7,0.9991506934
-53.6654565,1,265.141536,1,4.41946657,,-1.88754369,0.10926705,6155.28277679,39.20602433,18.00406576,4.2311695394,12202,268005,False,17.156,16.535,0.999899745
-53.6641171,1,265.1416804,1,4.4654992,,-1.97571788,0.1204493,6260.74374563,51.12250336,14.77296735,4.2915308744,12203,268006,False,17.342,16.707,0.9998936653
-53.6622389,1,265.1412816,1,4.40203102,,-2.00250082,0.09692225,6137.04686175,31.46483476,16.23074035,3.7078053921,12205,268008,False,17.114,16.492,0.9999098778
-53.6712498,1,265.14088,1,4.17793712,,-2.00142578,0.07831774,6275.85964863,30.51617727,14.53816376,2.560573053,12209,268012,False,16.422,15.825,0.9999212027
-53.6701125,1,265.1408565,1,4.75616348,,-2.2098125,0.12516462,5065.11635903,105.18301031,20.90207038,5.9899129677,12211,268014,False,19.262,18.399,0.9996219873
-53.6669462,1,265.1409151,1,4.59402631,,-1.77927614,0.16758859,5936.255131,103.94849915,19.810777,7.5974093969,12216,268019,False,17.986,17.288,0.9996668696
-53.6625109,1,265.140683,1,4.48468214,,-2.02022297,0.12949565,6173.28195895,40.59388437,15.54288672,4.7958744358,12221,268024,False,17.43,16.787,0.9998773336
-53.6621097,1,265.1408265,1,4.62362475,,-1.92756338,0.23632907,5975.0869449,121.89314613,12.92956228,10.293200464,12222,268025,False,18.103,17.398,0.9996055365
-53.662156,1,265.1405719,1,4.39060501,,-1.94309825,0.12713541,6206.47059451,46.42382676,17.25545046,4.7013553049,12223,268026,False,17.066,16.448,0.9998939037
-53.6599299,1,265.1406195,1,4.10180715,,-2.14129785,0.07564717,6459.94456245,12.94566244,15.78374719,2.3410061662,12228,268031,False,16.195,15.606,0.999789834
-53.6723939,1,265.1402075,1,4.66703285,,-1.28415879,0.15277639,6055.66477224,102.18634056,12.67572547,7.5026006734,12230,268033,False,18.237,17.53,0.9114704132
-53.6705389,1,265.1401911,1,2.28207618,,-1.92558727,0.01857134,5139.27749059,13.54811113,17.74348213,0.7918934203,12232,268035,False,12.692,11.848,0.9999997616
-53.665231,1,265.1405429,1,4.51247755,,-2.01249062,0.13322449,6165.78638159,43.91764484,12.02621911,5.388843294,12237,268040,False,17.574,16.916,0.9998235106
-53.6642032,1,265.1401483,1,4.27861174,,-0.64559268,0.05403288,5755.30604405,44.10546579,-23.96361356,2.2232106582,12239,268042,False,17.236,16.511,0
-53.67172,1,265.1394404,1,4.63372105,,-1.86152786,0.17430504,5351.96097582,110.41771347,14.06349385,6.4166552251,12244,268047,False,18.236,17.509,0.9997813106
-53.6701077,1,265.1397136,1,4.76749714,,-2.01859998,0.13966866,5267.91281226,99.88912631,20.353484,6.7444585781,12245,268048,False,19.709,18.762,0.9998351932
-53.6699715,1,265.1394106,1,4.6539694,,-1.74999818,0.20435693,5539.23522252,169.49926862,23.02326987,6.7216828072,12246,268049,False,18.266,17.545,0.9994223118
-53.6603034,1,265.1398273,1,3.3621352,,-1.67322462,0.05525382,8419.33246337,18.17653847,21.6177962,0.9778838276,12261,268064,False,13.137,12.919,0.9993097186
-53.6671686,1,265.1392611,1,4.51466367,,-1.78416659,0.11543129,5857.03873653,73.58166816,13.42238389,5.0686332538,12267,268070,False,17.58,16.922,0.9997868538
-53.6669918,1,265.1389675,1,4.12292638,,-2.31086178,0.09326829,6302.06607513,32.23593085,14.21131182,2.6872562667,12268,268071,False,16.29,15.691,0.9989548922
-53.6633154,1,265.138961,1,4.50819683,,-1.69501957,0.1213825,6194.33510014,57.54063716,21.29800604,5.1749147394,12272,268075,False,17.617,16.947,0.9995474815
-53.6599035,1,265.1391849,1,4.74323311,,-1.20600442,0.19457364,7533.58398283,77.87891407,17.5824637,9.0323241117,12275,268078,False,19.099,18.261,0.8780495524
-53.6702756,1,265.1386709,1,4.37331681,,-2.02960808,0.0921703,6156.66522239,29.57295966,18.41837193,3.5038119676,12281,268084,False,17.029,16.409,0.9998932481
-53.6671629,1,265.1384005,1,4.5168738,,-1.89697083,0.10929682,6083.03383995,46.65998247,11.59271149,5.0397010806,12287,268090,False,17.545,16.896,0.9998478889
-53.66688,1,265.1384554,1,4.45623997,,-1.92387615,0.13094384,6215.35641804,52.13102734,12.59744315,4.9481030742,12288,268091,False,17.47,16.801,0.999853909
-53.6725909,1,265.1380443,1,4.67163051,,-1.72840547,0.20404386,5300.6211984,140.21186631,18.93629288,7.6407747426,12296,268099,False,18.528,17.763,0.9994488359
-53.6720058,1,265.1377674,1,4.58836884,,-2.16480754,0.1892376,5522.74955493,166.1584875,18.48726829,6.7977101493,12299,268102,False,17.97,17.272,0.9997498393
-53.6714845,1,265.1376935,1,4.42854173,,-2.19078301,0.12963943,6188.42525172,36.01670461,12.91197408,4.437839281,12302,268105,False,17.247,16.611,0.9996712208
-53.6708465,1,265.1379869,1,4.40852373,,-1.99884383,0.09215154,5995.28546299,45.15785606,10.41046639,3.6109675057,12304,268107,False,17.118,16.499,0.9997971654
-53.666578,1,265.138118,1,4.1974536,,-2.1122199,0.0798798,6281.70613012,29.68164991,11.50365629,2.647013431,12310,268113,False,16.472,15.875,0.9997540116
-53.6622025,1,265.1379305,1,4.5292805,,-2.05479905,0.09919671,5783.13067277,59.16759111,33.28057551,3.8798710172,12316,268119,False,17.547,16.905,0.9948666692
-53.6703189,1,265.1376162,1,4.65714814,,-2.01838005,0.21759881,5213.00363948,166.79823788,17.21793633,9.3884227636,12322,268125,False,18.447,17.69,0.9997429848
-53.6647131,1,265.1371067,1,4.55458441,,-1.88221898,0.14770999,5980.44384205,83.44534069,19.85574443,5.9035182309,12327,268130,False,17.81,17.126,0.9998357892
-53.6634317,1,265.1374846,1,4.70046695,,-1.79385793,0.15788243,6382.47497145,70.91147777,221.55003021,7.2146789238,12329,268132,False,17.847,17.242,0
-53.6622691,1,265.1373358,1,2.71036869,,-1.92399458,0.02046932,5312.66427578,13.16155848,15.47800533,0.8758561883,12330,268133,False,13.557,12.762,0.9999944568
-53.6727327,1,265.1366403,1,4.61320765,,-1.49708078,0.13823272,5940.57202459,99.84771744,18.38716567,7.1990858845,12336,268139,False,18.078,17.372,0.995977819
-53.6637851,1,265.1365092,1,3.17930931,,-1.89383259,0.02809518,5413.38654986,17.39379801,18.64250277,1.0745218935,12348,268151,False,14.636,13.858,0.9999856353
-53.6708598,1,265.1359554,1,4.20623266,,-2.26699932,0.09636727,6349.92078617,34.55810265,21.14024845,2.7634664275,12353,268156,False,16.465,15.875,0.9994717836
-53.6692383,1,265.1358958,1,4.5914165,,-1.61889613,0.13733669,6028.97347403,78.23991084,18.03062337,7.2175105287,12355,268158,False,18.002,17.299,0.9990216494
-53.6655309,1,265.136343,1,4.33057688,,-1.70247577,0.11501508,6120.711483,49.42687461,7.83148196,4.9539623424,12359,268162,False,16.938,16.313,0.9990975857
-53.6620728,2,265.1360276,9,3.92401823,,-2.14982866,0.05869198,6174.72059162,19.92980361,7.0733543799,1.0954456247,12364,268167,False,15.914,15.284,0.9968914986
-53.6605644,1,265.1363544,1,4.62246951,,-1.59920193,0.13372478,6005.63860468,82.01512631,23.09793964,6.6951229746,12367,268170,False,18.062,17.365,0.9985463619
-53.6608604,1,265.1360673,1,4.58682721,,-1.99057459,0.13742743,5430.01120389,106.56101147,20.49186993,5.4832946291,12368,268171,False,17.989,17.286,0.9998560548
-53.660644,1,265.1359498,1,4.44103989,,-1.86684004,0.11275644,6209.5063751,47.0344172,19.26502311,4.4835519205,12369,268172,False,17.294,16.655,0.9998820424
-53.6724577,1,265.1353492,1,4.25040185,,-2.10686542,0.09288587,6387.2836644,27.25320495,12.18437837,2.924852299,12371,268174,False,16.604,16.008,0.9997944832
-53.6720263,1,265.1354316,1,4.4140535,,-2.12296614,0.15942712,6125.95013272,49.82534687,10.87858206,6.2976568828,12372,268175,False,17.115,16.5,0.9996839166
-53.666055,1,265.1354698,1,4.53996254,,-1.7806623,0.17473554,6019.89227022,92.49307282,18.79403801,7.4930947007,12381,268184,False,17.76,17.078,0.9996647835
-53.6660948,1,265.1348125,1,4.62838758,,-2.23342696,0.59372673,5112.69965272,425.27065729,22.04816424,29.7445565505,12403,268206,False,18.377,17.617,0.9954195619
-53.6644635,1,265.1348216,1,3.97004014,,-2.1063393,0.09355336,6187.83397334,31.52457651,12.20568069,3.2298804787,12406,268209,False,15.965,15.351,0.9997900128
-53.6643892,1,265.1346975,1,4.48288475,,-2.35545084,0.39731096,6197.89312033,96.51778642,16.16363997,13.8918038269,12407,268210,False,17.493,16.835,0.9992869496
-53.663341,2,265.1347561,9,4.02156819,,-2.19169198,0.06940413,6244.71980669,19.0646526,14.7394440729,1.1323269125,12409,268212,False,16.054,15.45,0.9997028112
-53.6726369,1,265.1344979,1,4.36729263,,-2.13712264,0.10570511,6233.86144282,36.40724196,27.92828632,3.6343562232,12416,268219,False,16.978,16.366,0.999058485
-53.6687618,1,265.1338236,1,4.64115951,,-2.08724345,0.22386952,5049.92584967,159.90314131,13.63526376,8.8495383798,12429,268232,False,18.643,17.835,0.9997186065
-53.6661149,1,265.1335703,1,4.09300085,,-2.34044101,0.08356971,6285.26349433,24.60362592,8.06663574,2.4076726267,12431,268234,False,16.214,15.615,0.9955454469
-53.6637404,1,265.133744,1,4.24264979,,-2.19172117,0.10327133,6298.05988556,39.14026035,11.39848724,3.2384513061,12434,268237,False,16.567,15.975,0.9996083379
-53.6722243,1,265.1332201,1,4.59028241,,-1.98316179,0.20314024,5678.21667309,128.02920261,24.69778635,9.2372684749,12439,268242,False,18.144,17.41,0.9996450543
-53.669806,1,265.1333325,1,4.02363982,,-2.20867212,0.07356093,6285.14271987,24.28204422,10.98291831,2.2372762394,12441,268244,False,16.096,15.483,0.9996042252
-53.6668827,1,265.1329835,1,4.64946293,,-1.7635209,0.22805581,5476.28635346,171.86338514,13.38879597,8.1659344365,12444,268247,False,18.496,17.724,0.9993839264
-53.668279,1,265.1327485,1,4.59166657,,-1.69672489,0.15222479,5943.51335277,103.85847691,19.33281574,6.0047172202,12455,268258,False,17.984,17.285,0.9995327592
-53.6663496,1,265.1326601,1,4.16681687,,-2.20084576,0.08655557,6386.01403239,23.6561648,10.23706042,2.6259608097,12457,268260,False,16.381,15.787,0.9994803071
-53.6655502,1,265.1326791,1,4.38615455,,-2.14554584,0.1111389,6210.70173472,35.52181467,22.08941067,4.2486464885,12458,268261,False,17.041,16.426,0.999730587
-53.6623452,1,265.1328194,1,4.33876024,,-2.05495904,0.11162889,6107.38151143,38.97444637,43.18605285,5.2567302088,12464,268267,False,17.126,16.463,0.7466633916
-53.668154,1,265.132017,1,4.35543455,,-2.1603177,0.12782621,6414.87354078,33.82040844,16.09851582,4.1644054226,12476,268279,False,17.008,16.382,0.9997795224
-53.6665187,1,265.1320814,1,4.31298318,,-2.06738331,0.10196501,6315.27003621,42.87315292,25.18079578,3.2401796836,12478,268281,False,16.844,16.23,0.9996787906
-53.6650742,2,265.131796,9,3.53083455,,-1.93341187,0.03828672,5543.90433256,23.75716175,23.0682018455,0.9716061644,12481,268284,False,15.378,14.634,0.9997555017
-53.6649892,1,265.1320624,1,4.66635836,,-1.85730299,0.18699687,5687.63862122,127.65419733,20.878982,7.4605987279,12482,268285,False,18.522,17.755,0.9997283816
-53.6724734,1,265.1313372,1,4.63856852,,-1.6743469,0.18251941,5801.98474269,127.80935749,17.50020855,9.4271080849,12491,268294,False,18.25,17.523,0.9991754889
-53.6737181,1,265.1308467,1,4.59712023,,-1.8606353,0.16475469,5855.42290089,101.1776775,23.20373025,6.4629186041,12501,268304,False,17.962,17.271,0.9997251034
-53.6686319,1,265.1306711,1,3.8809358,,-2.1555213,0.0560672,6092.82278442,22.08987461,13.41806424,1.9177776913,12506,268309,False,15.842,15.203,0.9997564554
-53.6654661,1,265.1307136,1,4.62321679,,-1.95835139,0.20209768,5544.48338133,167.4091789,21.25048288,6.9414149471,12507,268310,False,18.253,17.516,0.9997677803
-53.6625919,1,265.1311051,1,4.44602678,,-1.98117518,0.1177438,6200.51602801,43.28098082,9.37017442,4.5101343657,12511,268314,False,17.294,16.658,0.9997478724
-53.6699538,1,265.1300711,1,4.08318347,,-2.26323407,0.08743096,6328.80222539,35.41866675,14.0678471,2.433660506,12514,268317,False,16.185,15.587,0.9993686676
-53.6683184,1,265.1303271,1,4.36098114,,-2.15554028,0.1035712,6185.62274505,30.36875977,30.43209771,3.8943961299,12515,268318,False,16.992,16.373,0.9976456761
-53.6666575,1,265.130347,1,4.66628232,,-2.05041326,0.19031362,5088.3969169,139.65348007,27.00600197,6.8462056305,12518,268321,False,18.359,17.626,0.9995174408
-53.664424,1,265.1303973,1,4.39488406,,-2.26766876,0.1410689,6290.06347904,50.0093783,2.79542963,4.6456562748,12520,268323,False,17.095,16.473,0.9951964021
-53.6642031,1,265.1302289,1,4.24846451,,-2.12572904,0.09257374,6282.47858488,33.88526005,17.66604058,2.9482580263,12521,268324,False,16.599,16.003,0.9998220205
-53.6631446,1,265.1302136,1,4.69372554,,-1.96309456,0.22224286,5441.2504146,171.77691514,25.66849118,8.9333879463,12522,268325,False,18.608,17.84,0.9995636344
-53.6654055,1,265.1295773,1,4.31336329,,-2.01257775,0.10515087,6232.80440287,39.08436768,13.78778589,3.917189573,12529,268332,False,16.871,16.251,0.9998844266
-53.6637842,1,265.1298531,1,4.41651369,,-2.00634128,0.09592047,6190.00194232,32.90841614,23.96361084,3.8924576502,12533,268336,False,17.157,16.534,0.9997879863
-53.663338,1,265.1297776,1,3.13118155,,-1.87103873,0.02655149,5408.48845032,16.4314082,16.09068966,1.0498633471,12534,268337,False,14.529,13.748,0.9998497367
-53.6688095,1,265.1289657,1,4.62473654,,-1.27510496,0.22780464,6074.39432811,153.7381817,26.06380116,10.6514353157,12545,268348,False,18.177,17.457,0.9458701611
-53.6678681,1,265.129022,1,4.58081796,,-1.80977347,0.17079212,5931.00764299,103.68873303,23.61792273,6.9873168394,12546,268349,False,17.958,17.258,0.9996288419
-53.6702244,1,265.1279503,1,4.44077809,,-2.03889754,0.10565312,6116.16913298,34.46821701,14.46616028,4.041193658,12581,268384,False,17.262,16.63,0.9998785257
-53.6708534,1,265.1272138,1,4.65036232,,-1.69989067,0.17027165,5780.01483407,117.37771123,33.24904064,7.8194419173,12597,268400,False,18.408,17.655,0.9964911938
-53.6709008,1,265.1266375,1,2.92859329,,-1.87880406,0.024258,5348.35976851,15.86518138,26.002404,1.0093105048,12619,268422,False,14.096,13.298,0.9994176626
-53.6688847,1,265.1255249,1,4.2702,,-2.07724584,0.08510811,6216.4681643,28.60773716,13.21981895,3.0730562664,12653,268456,False,16.668,16.069,0.9998383522
-53.6679497,1,265.125897,1,4.63950626,,-1.67496964,0.26914031,5650.11073024,206.69582942,19.31941369,11.4096347571,12654,268457,False,18.381,17.627,0.9983650446
-53.6675449,1,265.1256466,1,4.54226785,,-1.90147471,0.12316484,6069.02176619,55.36668993,20.25508461,5.0945210984,12655,268458,False,17.633,16.98,0.9998626709
-53.6665074,1,265.1258529,1,4.44539867,,-1.80832887,0.11435225,6211.75988249,50.88140255,12.5789299,4.9062455716,12657,268460,False,17.261,16.632,0.9997955561
-53.664653,1,265.1256524,1,4.43180373,,-2.04731658,0.12887663,6127.71366184,38.33030464,16.23448949,5.4324617898,12660,268463,False,17.229,16.599,0.9998520613
-53.6645555,1,265.1253825,1,4.53628428,,-1.95340414,0.16660481,6095.50550755,67.31540516,11.08634955,7.3239562107,12661,268464,False,17.667,17.003,0.9997500181
-53.6687597,1,265.124998,1,4.33816482,,-1.91945466,0.15746743,6440.97210461,40.39233853,19.2545258,5.6397458392,12670,268473,False,16.897,16.286,0.9998344183
-53.6656592,1,265.1243079,1,4.58991112,,-1.83293552,0.16026357,5832.21130656,102.92008174,20.37234228,8.2279465898,12689,268492,False,17.951,17.258,0.9997231364
-53.6682318,1,265.1234155,1,4.63525862,,-1.83235055,0.20467612,5570.99184223,167.23049588,32.35431771,8.6894499008,12717,268520,False,18.212,17.491,0.9983668327
-53.6661181,1,265.1235134,1,4.63548458,,-1.56704758,0.23676826,5630.71957579,184.62304084,31.95214738,8.4370060665,12720,268523,False,18.336,17.589,0.9912570715
-53.6656335,1,265.1230214,1,4.55798893,,-1.70761783,0.12948399,6112.08295869,57.79191831,20.26254026,7.367022878,12722,268525,False,17.801,17.121,0.9995232821
-53.6681584,1,265.1228354,1,4.66314383,,-1.53648986,0.18677792,6013.8105133,123.41709077,22.57677471,9.1731283269,12738,268541,False,18.412,17.666,0.9966855645
-53.6653427,1,265.1228183,1,4.59405997,,-1.83215132,0.15061437,5855.88892132,96.72093869,17.55179458,6.2829598475,12742,268545,False,17.93,17.244,0.9997989535
-53.6661291,1,265.1209646,1,4.38531567,,-1.95227712,0.11481818,6269.1452804,47.58759742,13.9422094,4.2678939133,12785,268588,False,17.074,16.451,0.9998853803
-53.6658507,1,265.121189,1,4.66090298,,-2.32569201,0.27461553,4964.79345988,163.41740133,33.17766852,11.1176633305,12786,268589,False,18.415,17.667,0.9979426265
-53.6588723,1,265.1424407,1,4.63517185,,-1.85433654,0.1705747,5730.92673265,118.49774096,19.55430568,7.0470355878,15233,271036,False,18.136,17.431,0.9997760654
-53.6597172,1,265.1403884,1,4.66858481,,-1.52672511,0.16921333,5950.78358394,120.94430982,18.03758108,9.2826059673,15279,271082,False,18.404,17.663,0.9968537688
-53.6595901,1,265.138812,1,4.6383822,,-1.88134181,0.21132091,5969.48879518,119.10594021,18.37856095,8.1785516667,15307,271110,False,18.221,17.5,0.999712944
-53.7023982,2,265.1690647,9,3.80362093,,-2.25036133,0.05434466,5972.9709062,17.76542356,15.7849648235,1.0880937305,163,255966,False,15.728,15.069,0.9995496273
-53.7027089,1,265.1673991,1,4.53886922,,-2.08398321,0.21421785,5712.05721829,123.7925571,5.72971006,8.7659397602,194,255997,False,17.78,17.093,0.9993764758
-53.7026525,1,265.1667589,1,4.04042479,,-2.19296166,0.08002498,6300.0357345,30.51687365,27.55335767,2.329545542,204,256007,False,16.077,15.479,0.9978820086
-53.7045611,1,265.1661242,1,4.41498921,,-2.23470799,0.17950618,6313.94720214,64.6547606,7.00185558,5.970103118,215,256018,False,17.224,16.585,0.9990496039
-53.7052791,1,265.1650039,1,4.51405411,,-2.13920939,0.21432104,6181.23715202,61.06837221,20.84222897,9.1782919563,230,256033,False,17.624,16.956,0.9996637702
-53.7035039,1,265.1646058,1,4.48708375,,-1.94178603,0.13980573,6075.33278943,56.76404941,18.86674469,5.6762617576,233,256036,False,17.432,16.79,0.9998613596
-53.7039146,1,265.1636025,1,4.42296421,,-2.13118919,0.14915946,5965.59939118,68.63629022,9.48421634,5.6273878751,256,256059,False,17.29,16.641,0.999573946
-53.702423,1,265.1631307,1,4.53529234,,-1.91936074,0.20615586,6163.63034354,74.92110791,30.74726754,8.9598538872,267,256070,False,17.724,17.047,0.9991069436
-53.7049768,1,265.1608777,1,4.22946465,,-2.22787352,0.10773344,6255.31123724,32.99432494,22.62644385,3.4381036465,318,256121,False,16.567,15.967,0.9995022416
-53.7048933,1,265.1604726,1,4.44762527,,-1.95064257,0.16034094,6148.01348741,50.09065083,1.93372656,7.2485753797,320,256123,False,17.415,16.753,0.9986991286
-53.7045044,1,265.1598701,1,3.88534009,,-2.17585496,0.05939288,6076.35373587,23.19356337,22.96662729,2.1123094303,336,256139,False,15.829,15.196,0.9995929599
-53.7037079,1,265.1581754,1,3.94886935,,-2.13846683,0.06810895,6227.68959131,19.50638777,17.15500865,2.3208187505,376,256179,False,15.928,15.31,0.9997844696
-53.7030474,1,265.1572297,1,4.49355628,,-1.67213167,0.22982187,6310.24688073,118.59460992,21.45188718,10.1983422295,400,256203,False,17.504,16.85,0.9987247586
-53.7031317,1,265.1571003,1,4.45369292,,-2.66605145,0.31796318,6145.91872106,55.96907831,14.58239907,9.2666166855,401,256204,False,17.382,16.731,0.9988236427
-53.7017839,1,265.1572643,1,4.59320528,,-1.60592745,0.17585044,6122.07742496,86.8946136,7.42269456,9.4275114912,407,256210,False,17.979,17.282,0.9971523285
-53.7026048,1,265.1564138,1,4.54033501,,-2.25576936,0.24475044,6139.79050992,63.63797912,27.06148145,9.2126759949,417,256220,False,17.821,17.126,0.999209702
-53.7017951,1,265.1552558,1,4.28333243,,-2.36884033,0.1564722,6338.11093151,51.4564494,14.28173991,4.4587486856,440,256243,False,16.745,16.136,0.99912709
-53.6980153,1,265.1811775,1,2.54270762,,-0.22155562,0.02522523,4879.36968425,15.19483797,-52.43740609,1.1813792106,1587,257390,False,13.922,12.903,0
-53.6990706,1,265.1808291,1,3.64998346,,-2.1036064,0.04934246,6140.98221181,15.97406374,13.80955853,1.5107585769,1609,257412,False,15.211,14.587,0.999823153
-53.6980585,1,265.1804472,1,4.67421603,,-0.15497677,0.06031618,5632.03090797,41.49128831,-63.40614317,2.8141578142,1613,257416,False,18.699,17.9,0
-53.6966786,1,265.1807341,1,4.59247498,,-2.47737417,0.32570389,5688.63273828,157.66296,20.11992419,14.1790903399,1614,257417,False,18.005,17.302,0.9991358519
-53.699799,1,265.1800741,1,4.5517314,,-1.81122675,0.24918915,6135.20938327,104.48249403,-5.70879557,11.2222688789,1629,257432,False,17.742,17.071,0.9924578667
-53.6982941,1,265.1799605,1,4.3358365,,-2.14302581,0.11078483,6208.45291229,35.00878161,11.84483444,3.9346677342,1630,257433,False,16.917,16.3,0.9997190833
-53.7000055,1,265.1784139,1,4.27370054,,-2.27245849,0.12789115,6274.44153421,41.67870322,17.60811551,3.9556705679,1699,257502,False,16.75,16.134,0.9995341897
-53.6981601,1,265.1778782,1,4.43578927,,-1.77918235,0.12150527,6246.04051307,55.24651632,30.87227905,5.0999585617,1730,257533,False,17.262,16.627,0.9981582165
-53.6958051,1,265.1777479,1,4.13601732,,-2.03221066,0.09091731,6426.25432666,17.57553015,10.27936642,3.0036393792,1733,257536,False,16.34,15.737,0.9997578859
-53.6995637,1,265.177252,1,4.40327175,,-2.4379518,0.20473599,6422.73379722,47.14404911,19.43400442,5.9393044317,1754,257557,False,17.166,16.533,0.9991664886
-53.6975782,1,265.177092,1,4.24690238,,-2.20540581,0.14454252,6439.78856696,28.51840878,12.72029002,4.5419655904,1756,257559,False,16.612,16.012,0.9996492267
-53.6976689,1,265.1769149,1,4.48120282,,-2.12132441,0.22114628,6181.58776837,65.6860171,23.43500518,8.3408622226,1757,257560,False,17.502,16.841,0.9996474981
-53.6968075,1,265.1770746,1,4.4512857,,-2.29386422,0.19248242,6191.48225207,50.39245303,18.27185926,6.69937576,1758,257561,False,17.362,16.714,0.9995720387
-53.698045,1,265.1763198,1,4.46199426,,-2.18789305,0.17655141,6241.98788424,65.49733189,15.5234311,6.0434189575,1779,257582,False,17.373,16.729,0.999732554
-53.6971593,1,265.1760309,1,4.43745,,-2.49702551,0.2097607,6174.37111378,42.28579374,15.8425292,6.413354708,1804,257607,False,17.347,16.694,0.9988984466
-53.6955628,1,265.1757643,1,4.13020002,,-2.41795881,0.11402618,6364.90302277,31.95545533,26.14341514,3.0232524916,1807,257610,False,16.321,15.719,0.9940491915
-53.7005977,1,265.175335,1,3.85381271,,-2.19486396,0.05995467,6105.98480532,22.50954088,11.11987834,1.9596744472,1828,257631,False,15.794,15.15,0.9996886253
-53.6994889,1,265.1752612,1,3.14016324,,-1.86665594,0.02685875,5409.05603622,16.70180805,23.71268911,1.0537309899,1830,257633,False,14.551,13.77,0.9999702573
-53.6987872,1,265.1754629,1,4.40553989,,-2.11335995,0.12885348,6102.18945533,43.70451524,13.34861064,5.4980528092,1832,257635,False,17.212,16.57,0.9997788072
-53.6998235,1,265.1747277,1,4.47268251,,-2.33266143,0.14241827,5943.97713957,53.68392369,8.87134423,4.9337628337,1849,257652,False,17.42,16.772,0.9985783696
-53.6989857,1,265.1750568,1,4.59953301,,-1.82631604,0.17424445,5721.77488816,116.87466564,16.80471687,8.580063443,1850,257653,False,18.086,17.37,0.9997192621
-53.6942835,1,265.1749312,1,4.1004374,,-2.24943035,0.09449266,6407.89667092,17.88377748,3.53375703,2.7244661752,1856,257659,False,16.237,15.637,0.9901579618
