 3648.00    0.48042   0.46766   -1.000
 3649.00    0.48896   0.48096  246.396
 3650.00    0.51428   0.50764  236.517
 3651.00    0.53587   0.53997  225.087
 3652.00    0.56331   0.57013  215.585
 3653.00    0.58486   0.58739  210.165
 3654.00    0.59492   0.59644  207.172
 3655.00    0.60124   0.60297  206.408
 3656.00    0.60667   0.61593  204.065
 3657.00    0.62451   0.63070  201.947
 3658.00    0.62747   0.63838  198.524
 3659.00    0.63103   0.64050  198.632
 3660.00    0.62578   0.63622  198.621
 3661.00    0.62578   0.62496  200.767
 3662.00    0.62095   0.60924  202.924
 3663.00    0.59918   0.59658  206.380
 3664.00    0.59496   0.59173  208.017
 3665.00    0.60621   0.59452  205.598
 3666.00    0.60761   0.59540  205.649
 3667.00    0.60521   0.58729   -1.000
 3668.00    0.58961   0.57019   -1.000
 3669.00    0.57001   0.56144  217.457
 3670.00    0.57271   0.57335  216.264
 3671.00    0.60039   0.59643  208.294
 3672.00    0.61745   0.61376  203.994
 3673.00    0.61556   0.61793  203.177
 3674.00    0.62184   0.61258  203.111
 3675.00    0.61978   0.59832   -1.000
 3676.00    0.61027   0.57627   -1.000
 3677.00    0.59030   0.55216   -1.000
 3678.00    0.56573   0.52975   -1.000
 3679.00    0.54511   0.51810   -1.000
 3680.00    0.54507   0.52040   -1.000
 3681.00    0.55977   0.53481   -1.000
 3682.00    0.57243   0.55186   -1.000
 3683.00    0.57707   0.56119   -1.000
 3684.00    0.57618   0.55260   -1.000
 3685.00    0.56151   0.52534   -1.000
 3686.00    0.54058   0.49662   -1.000
 3687.00    0.52911   0.48913   -1.000
 3688.00    0.53313   0.50780   -1.000
 3689.00    0.55806   0.54657  219.625
 3690.00    0.59485   0.58796  205.051
 3691.00    0.62410   0.61168  198.623
 3692.00    0.63293   0.60728   -1.000
 3693.00    0.62349   0.59318   -1.000
 3694.00    0.61309   0.58340   -1.000
 3695.00    0.60541   0.57876   -1.000
 3696.00    0.59756   0.58244   -1.000
 3697.00    0.60956   0.59798  203.148
 3698.00    0.63084   0.62495  196.575
 3699.00    0.65105   0.64773  191.540
 3700.00    0.66377   0.65474  188.914
 3701.00    0.66156   0.63741   -1.000
 3702.00    0.63821   0.59225   -1.000
 3703.00    0.59179   0.53400   -1.000
 3704.00    0.54891   0.48453   -1.000
 3705.00    0.51869   0.45751   -1.000
 3706.00    0.50577   0.45899   -1.000
 3707.00    0.51778   0.46951   -1.000
 3708.00    0.52259   0.48220   -1.000
 3709.00    0.52425   0.49812   -1.000
 3710.00    0.55313   0.52166   -1.000
 3711.00    0.58554   0.55166   -1.000
 3712.00    0.61418   0.59246   -1.000
 3713.00    0.65106   0.62823   -1.000
 3714.00    0.68042   0.64754   -1.000
 3715.00    0.68294   0.64654   -1.000
 3716.00    0.66164   0.62723   -1.000
 3717.00    0.63890   0.58788   -1.000
 3718.00    0.59169   0.53135   -1.000
 3719.00    0.52837   0.46060   -1.000
 3720.00    0.46996   0.40533   -1.000
 3721.00    0.44414   0.39272   30.774
 3722.00    0.45530   0.42189   -1.000
 3723.00    0.50701   0.47841   -1.000
 3724.00    0.56329   0.53764   -1.000
 3725.00    0.60167   0.56809   -1.000
 3726.00    0.60820   0.56420   -1.000
 3727.00    0.59212   0.55537   -1.000
 3728.00    0.58017   0.55989   -1.000
 3729.00    0.59422   0.56560   -1.000
 3730.00    0.59318   0.55593   -1.000
 3731.00    0.56352   0.51631   -1.000
 3732.00    0.52648   0.45453   -1.000
 3733.00    0.47307   0.39549   30.194
 3734.00    0.42022   0.35222   32.146
 3735.00    0.39018   0.34185   33.470
 3736.00    0.39651   0.36601   31.908
 3737.00    0.43103   0.41569   28.950
 3738.00    0.48571   0.47914  181.832
 3739.00    0.53127   0.54039  230.153
 3740.00    0.58251   0.57453  216.459
 3741.00    0.60024   0.57720   -1.000
 3742.00    0.58178   0.55278   -1.000
 3743.00    0.55434   0.51550   -1.000
 3744.00    0.52306   0.47780   -1.000
 3745.00    0.49254   0.45319   -1.000
 3746.00    0.46710   0.43057   -1.000
 3747.00    0.45162   0.40269   30.645
 3748.00    0.42142   0.37175   31.051
 3749.00    0.40876   0.36442   31.458
 3750.00    0.42870   0.39675   -1.000
 3751.00    0.48139   0.45886   -1.000
 3752.00    0.54351   0.52377   -1.000
 3753.00    0.58834   0.58253  207.210
 3754.00    0.63294   0.62399  196.144
 3755.00    0.66349   0.63013   -1.000
 3756.00    0.64406   0.59537   -1.000
 3757.00    0.59141   0.54145   -1.000
 3758.00    0.53493   0.50115   -1.000
 3759.00    0.51629   0.49771   -1.000
 3760.00    0.53520   0.51746   -1.000
 3761.00    0.56207   0.53637   -1.000
 3762.00    0.57827   0.54285   -1.000
 3763.00    0.57562   0.54485   -1.000
 3764.00    0.57570   0.54458   -1.000
 3765.00    0.57562   0.53641   -1.000
 3766.00    0.56645   0.52354   -1.000
 3767.00    0.55706   0.51405   -1.000
 3768.00    0.55512   0.50838   -1.000
 3769.00    0.56157   0.50456   -1.000
 3770.00    0.56697   0.50736   -1.000
 3771.00    0.57371   0.52684   -1.000
 3772.00    0.60429   0.56107   -1.000
 3773.00    0.63072   0.59140   -1.000
 3774.00    0.63623   0.60578   -1.000
 3775.00    0.64012   0.61376   -1.000
 3776.00    0.64351   0.62231   -1.000
 3777.00    0.64968   0.63578   -1.000
 3778.00    0.66634   0.65461  195.976
 3779.00    0.67824   0.67425  189.470
 3780.00    0.69529   0.69071  184.991
 3781.00    0.70359   0.70026  183.654
 3782.00    0.70738   0.70596  182.536
 3783.00    0.71643   0.70515  182.606
 3784.00    0.71118   0.68705   -1.000
 3785.00    0.68565   0.64847   -1.000
 3786.00    0.64451   0.60643   -1.000
 3787.00    0.59867   0.57395   -1.000
 3788.00    0.58574   0.55813   -1.000
 3789.00    0.57963   0.55894   -1.000
 3790.00    0.57534   0.56866  222.380
 3791.00    0.58624   0.57431   -1.000
 3792.00    0.58777   0.56454   -1.000
 3793.00    0.56959   0.53976   -1.000
 3794.00    0.53913   0.51191   -1.000
 3795.00    0.52315   0.48559   -1.000
 3796.00    0.50914   0.45833   -1.000
 3797.00    0.48148   0.42841   -1.000
 3798.00    0.46481   0.41863   -1.000
 3799.00    0.48703   0.44966   -1.000
 3800.00    0.52571   0.50612   -1.000
 3801.00    0.56741   0.56559  218.963
 3802.00    0.59509   0.61368   -1.000
 3803.00    0.62184   0.63913   -1.000
 3804.00    0.64325   0.64471  203.118
 3805.00    0.62698   0.63061  206.134
 3806.00    0.60331   0.61132  213.901
 3807.00    0.59232   0.60979   -1.000
 3808.00    0.60521   0.63193   -1.000
 3809.00    0.62919   0.66029   -1.000
 3810.00    0.64407   0.67390   -1.000
 3811.00    0.64406   0.65979  205.863
 3812.00    0.62372   0.62309  216.852
 3813.00    0.59436   0.57915   -1.000
 3814.00    0.55428   0.54154   -1.000
 3815.00    0.52730   0.52889  255.415
 3816.00    0.52964   0.54086  251.422
 3817.00    0.54753   0.55320  241.927
 3818.00    0.55119   0.54425  245.655
 3819.00    0.52239   0.51515   -1.000
 3820.00    0.48986   0.49279  256.794
 3821.00    0.48995   0.49778  256.794
 3822.00    0.50917   0.51272  256.794
 3823.00    0.51802   0.50689   -1.000
 3824.00    0.48992   0.47906   -1.000
 3825.00    0.45514   0.45157   31.710
 3826.00    0.44786   0.43772   30.844
 3827.00    0.44355   0.43764   30.605
 3828.00    0.44614   0.44424   30.115
 3829.00    0.44867   0.44744   29.619
 3830.00    0.45228   0.43942   29.965
 3831.00    0.44219   0.41821   31.310
 3832.00    0.41459   0.38962   33.803
 3833.00    0.39393   0.36221   34.891
 3834.00    0.39090   0.35073   34.250
 3835.00    0.40297   0.35573   32.876
 3836.00    0.41159   0.36815   32.139
 3837.00    0.40952   0.37614   32.788
 3838.00    0.40178   0.38139   33.584
 3839.00    0.40168   0.39454   33.024
 3840.00    0.42593   0.42755   31.164
 3841.00    0.46334   0.47657  198.149
 3842.00    0.51823   0.52633  255.795
 3843.00    0.54791   0.56711   -1.000
 3844.00    0.56409   0.58698   -1.000
 3845.00    0.56735   0.59698   -1.000
 3846.00    0.56370   0.60703   -1.000
 3847.00    0.57250   0.61477   -1.000
 3848.00    0.57356   0.60941   -1.000
 3849.00    0.54943   0.59910   -1.000
 3850.00    0.54187   0.59744   -1.000
 3851.00    0.54811   0.60847   -1.000
 3852.00    0.56233   0.62152   -1.000
 3853.00    0.56491   0.62190   -1.000
 3854.00    0.55749   0.60576   -1.000
 3855.00    0.54221   0.58756   -1.000
 3856.00    0.53439   0.57044   -1.000
 3857.00    0.52567   0.54899   -1.000
 3858.00    0.49963   0.52501   30.039
 3859.00    0.46627   0.51433   30.362
 3860.00    0.47033   0.53122   29.764
 3861.00    0.50557   0.57058   -1.000
 3862.00    0.55284   0.61209   -1.000
 3863.00    0.58917   0.63100   -1.000
 3864.00    0.59735   0.62704   -1.000
 3865.00    0.59052   0.61941   -1.000
 3866.00    0.57736   0.61517   -1.000
 3867.00    0.56424   0.61407   -1.000
 3868.00    0.54872   0.61023   -1.000
 3869.00    0.52780   0.59459   -1.000
 3870.00    0.50993   0.56722   -1.000
 3871.00    0.49340   0.54182   30.442
 3872.00    0.50175   0.53620   -1.000
 3873.00    0.53645   0.55669   -1.000
 3874.00    0.58498   0.59419  232.462
 3875.00    0.61239   0.61777  223.347
 3876.00    0.60375   0.60454  229.938
 3877.00    0.56866   0.57256  249.061
 3878.00    0.52650   0.55158   -1.000
 3879.00    0.51622   0.54878   -1.000
 3880.00    0.51790   0.55405   -1.000
 3881.00    0.50350   0.55596   -1.000
 3882.00    0.49887   0.55623   -1.000
 3883.00    0.53387   0.55849   -1.000
 3884.00    0.57510   0.54993   -1.000
 3885.00    0.57357   0.51926   -1.000
 3886.00    0.54521   0.47551   -1.000
 3887.00    0.52704   0.44489   -1.000
 3888.00    0.52649   0.43999   -1.000
 3889.00    0.54398   0.46775   -1.000
 3890.00    0.58387   0.51772   -1.000
 3891.00    0.63519   0.57389   -1.000
 3892.00    0.67671   0.61063   -1.000
 3893.00    0.69282   0.61793   -1.000
 3894.00    0.68240   0.61434   -1.000
 3895.00    0.67552   0.61915   -1.000
 3896.00    0.68898   0.63453   -1.000
 3897.00    0.70730   0.64629   -1.000
 3898.00    0.71142   0.64686   -1.000
 3899.00    0.70114   0.64616   -1.000
 3900.00    0.69974   0.65470   -1.000
 3901.00    0.70672   0.66329   -1.000
 3902.00    0.71113   0.66193   -1.000
 3903.00    0.70688   0.64725   -1.000
 3904.00    0.68527   0.62729   -1.000
 3905.00    0.65302   0.62139   -1.000
 3906.00    0.65311   0.63547   -1.000
 3907.00    0.68857   0.66878   -1.000
 3908.00    0.73801   0.70862   -1.000
 3909.00    0.76803   0.73615   -1.000
 3910.00    0.78005   0.74950   -1.000
 3911.00    0.79163   0.75765   -1.000
 3912.00    0.79923   0.75980   -1.000
 3913.00    0.78453   0.75482   -1.000
 3914.00    0.76053   0.74470   -1.000
 3915.00    0.76035   0.73183   -1.000
 3916.00    0.75971   0.71961   -1.000
 3917.00    0.73947   0.70606   -1.000
 3918.00    0.72666   0.68446   -1.000
 3919.00    0.70042   0.65826   -1.000
