# Full	  RA		DEC	LID	RA	 DEC	      RV    e	o  Bmag
  248  13 26 58.5  -47 27 38  62053  201.7439  -47.46063     25.0  3.9  1  16.9
  249  13 23 57.4  -47 38 07  63004  200.9890  -47.63531    -24.0  1.7  1  13.9
  250  13 28 15.0  -47 41 04  63079  202.0627  -47.68438    237.0  1.4  1  13.6
  251  13 23 47.9  -47 38 40  64003  200.9496  -47.64447     -9.3  1.0  2  14.5
  252  13 26 26.7  -47 25 55  64031  201.6111  -47.43188     11.9  3.1  1  16.5
  253  13 28 36.3  -47 31 58  64075  202.1514  -47.53265    -34.0  1.1  1  14.0
  254  13 23 12.6  -47 32 32  65001  200.8025  -47.54231    -22.4  2.8  3  14.0
  255  13 24 01.3  -47 38 46  65007  201.0054  -47.64610     -4.8  0.7  2  14.4
  256  13 24 05.4  -47 38 45  65008  201.0223  -47.64595    -31.0  6.9  1  12.6
  257  13 25 48.5  -47 27 20  65023  201.4520  -47.45544    236.9  4.5  1  16.6
  258  13 28 37.2  -47 36 45  65074  202.1549  -47.61239    222.2  1.0  1  14.3
  259  13 28 38.5  -47 11 19  65075  202.1606  -47.18848    242.8  1.3  1  14.1
  260  13 23 12.4  -47 26 34  66001  200.8018  -47.44280     23.8  2.0  1  14.5
  261  13 26 04.2  -47 24 39  66024  201.5177  -47.41079    231.9  4.3  1  16.9
  262  13 27 28.5  -47 24 48  66063  201.8687  -47.41326     20.0  4.7  1  16.8
  263  13 24 44.3  -47 27 00  67009  201.1847  -47.44989    -42.6  4.1  1  17.0
  264  13 26 17.8  -47 29 36  67031  201.5741  -47.49346     20.8  5.6  1  16.7
  265  13 28 18.6  -47 24 55  67073  202.0777  -47.41535     -9.9  1.8  1  14.8
  266  13 27 43.0  -47 29 36  68056  201.9291  -47.49346    244.2  8.6  1  16.9
  267  13 28 39.4  -47 25 41  68065  202.1640  -47.42802    -55.8  1.5  1  15.2
  268  13 26 36.5  -47 32 31  69028  201.6522  -47.54202     19.8  5.9  1  16.9
  269  13 24 03.1  -47 41 08  70003  201.0128  -47.68552    -35.4  1.5  1  15.8
  270  13 24 13.4  -47 41 16  70005  201.0557  -47.68770     50.9  4.1  2  13.8
  271  13 28 31.3  -47 29 08  70054  202.1305  -47.48561    -44.9  2.0  1  14.2
  272  13 24 07.5  -47 42 14  72004  201.0312  -47.70400     -4.0  0.7  3  12.5
  273  13 27 06.9  -47 32 55  72029  201.7788  -47.54849     20.4  6.1  1  16.6
  274  13 24 40.2  -47 22 32  73006  201.1676  -47.37546     23.5  7.0  1  16.5
  275  13 25 45.4  -47 42 19  73013  201.4392  -47.70526    224.5  3.1  1  15.2
  276  13 24 04.9  -47 42 56  74003  201.0204  -47.71567     18.7  0.3  2  13.8
  277  13 27 11.8  -47 51 18  74026  201.7991  -47.85498    125.8  6.4  1  17.0
  278  13 27 17.1  -47 17 20  74028  201.8213  -47.28879    127.9  4.4  1  16.9
  279  13 27 41.0  -47 14 45  74037  201.9208  -47.24580    -43.2  3.9  1  16.8
  280  13 27 56.5  -47 27 22  74040  201.9854  -47.45613    -33.5  8.1  1  17.0
  281  13 28 32.5  -47 27 29  74046  202.1355  -47.45815     13.6  6.9  1  17.0
  282  13 23 25.3  -47 41 28  75002  200.8555  -47.69107     -0.1  6.0  1  12.8
  283  13 27 29.4  -47 43 15  75037  201.8724  -47.72097    245.6  9.3  1  14.9
  284  13 28 38.2  -47 18 28  75055  202.1593  -47.30783    171.4  1.1  1  14.6
  285  13 28 16.8  -47 36 25  76050  202.0702  -47.60693      7.8  1.4  1  13.0
  286  13 28 29.8  -47 18 47  76052  202.1240  -47.31300    -73.0  1.3  1  15.1
  287  13 28 31.5  -47 30 41  76053  202.1314  -47.51129    -22.2  1.0  1  13.6
  288  13 27 14.6  -47 27 15  78030  201.8109  -47.45407     18.3  3.6  1  16.6
  289  13 28 25.2  -47 32 19  78039  202.1049  -47.53858    -42.0  1.3  1  14.7
  290  13 23 31.2  -47 37 10  80001  200.8802  -47.61947     41.6  5.9  2  15.2
  291  13 23 46.3  -47 45 43  80002  200.9429  -47.76201     11.3  1.9  1  13.8
  292  13 25 57.5  -47 36 24  80021  201.4897  -47.60678    -44.3  2.5  1  17.0
  293  13 27 53.1  -47 35 13  80041  201.9711  -47.58688      4.2  1.3  1  16.7
  294  13 24 51.4  -47 45 59  81007  201.2143  -47.76644     75.1  2.4  1  15.2
  295  13 23 24.7  -47 45 39  82002  200.8531  -47.76087    -16.8  0.9  2  15.3
  296  13 24 04.1  -47 47 40  84002  201.0169  -47.79457    -38.4  2.9  1  15.7
  297  13 24 53.7  -47 47 34  84004  201.2237  -47.79289   -813.3  2.9  2  13.3
  298  13 26 06.2  -47 38 12  84012  201.5258  -47.63665      8.6  7.0  1  16.8
